func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(CRS)	CRS	float	10000	10000	0.000360068	2.24957
m_tan(CRS)	CRS	float	20000	20000	0.000657509	2.46384
m_tan(CRS)	CRS	float	30000	30000	0.000956915	2.53941
m_tan(CRS)	CRS	float	40000	40000	0.00125388	2.58398
m_tan(CRS)	CRS	float	50000	50000	0.00144699	2.79892
m_tan(CRS)	CRS	float	60000	60000	0.00160464	3.02872
m_tan(CRS)	CRS	float	70000	70000	0.00186228	3.04465
m_tan(CRS)	CRS	float	80000	80000	0.00187608	3.454
m_tan(CRS)	CRS	float	90000	90000	0.00207338	3.51601
m_tan(CRS)	CRS	float	100000	100000	0.00229607	3.52777
m_tan(CRS)	CRS	double	10000	10000	0.00126222	0.641728
m_tan(CRS)	CRS	double	20000	20000	0.00246213	0.657968
m_tan(CRS)	CRS	double	30000	30000	0.00366361	0.663281
m_tan(CRS)	CRS	double	40000	40000	0.00506508	0.639674
m_tan(CRS)	CRS	double	50000	50000	0.00614662	0.658898
m_tan(CRS)	CRS	double	60000	60000	0.00739369	0.657317
m_tan(CRS)	CRS	double	70000	70000	0.00862366	0.657494
m_tan(CRS)	CRS	double	80000	80000	0.00984398	0.65827
m_tan(CRS)	CRS	double	90000	90000	0.0110768	0.65813
m_tan(CRS)	CRS	double	100000	100000	0.0123066	0.658185
