func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_add(Dense,Dense,Dense)	Dense	float	1000	1000	4.85344e-05	20.6039	247.247
mm_add(Dense,Dense,Dense)	Dense	float	2000	2000	0.00220533	1.81379	21.7655
mm_add(Dense,Dense,Dense)	Dense	float	3000	3000	0.0105386	0.854	10.248
mm_add(Dense,Dense,Dense)	Dense	float	4000	4000	0.0200118	0.799527	9.59433
mm_add(Dense,Dense,Dense)	Dense	float	5000	5000	0.0325295	0.768534	9.22241
mm_add(Dense,Dense,Dense)	Dense	float	6000	6000	0.0479291	0.751109	9.01331
mm_add(Dense,Dense,Dense)	Dense	float	7000	7000	0.0513589	0.95407	11.4488
mm_add(Dense,Dense,Dense)	Dense	float	8000	8000	0.0683157	0.936827	11.2419
mm_add(Dense,Dense,Dense)	Dense	float	9000	9000	0.110251	0.734686	8.81623
mm_add(Dense,Dense,Dense)	Dense	float	10000	10000	0.0769836	1.29898	15.5877
mm_add(Dense,Dense,Dense)	Dense	double	1000	1000	8.3985e-05	11.9069	285.765
mm_add(Dense,Dense,Dense)	Dense	double	2000	2000	0.00893878	0.447488	10.7397
mm_add(Dense,Dense,Dense)	Dense	double	3000	3000	0.0233561	0.385339	9.24814
mm_add(Dense,Dense,Dense)	Dense	double	4000	4000	0.0288387	0.554809	13.3154
mm_add(Dense,Dense,Dense)	Dense	double	5000	5000	0.0494981	0.50507	12.1217
mm_add(Dense,Dense,Dense)	Dense	double	6000	6000	0.0961642	0.37436	8.98464
mm_add(Dense,Dense,Dense)	Dense	double	7000	7000	0.101277	0.483823	11.6118
mm_add(Dense,Dense,Dense)	Dense	double	8000	8000	0.0892614	0.716996	17.2079
mm_add(Dense,Dense,Dense)	Dense	double	9000	9000	0.0959667	0.844043	20.257
mm_add(Dense,Dense,Dense)	Dense	double	10000	10000	0.137812	0.725624	17.415
