func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(CRS)	CRS	float	10000	10000	0.000318828	2.54055
m_atanh(CRS)	CRS	float	20000	20000	0.000577334	2.806
m_atanh(CRS)	CRS	float	30000	30000	0.000837992	2.89979
m_atanh(CRS)	CRS	float	40000	40000	0.00109431	2.96078
m_atanh(CRS)	CRS	float	50000	50000	0.00135275	2.9939
m_atanh(CRS)	CRS	float	60000	60000	0.00165135	2.94305
m_atanh(CRS)	CRS	float	70000	70000	0.00167775	3.37953
m_atanh(CRS)	CRS	float	80000	80000	0.00158801	4.08057
m_atanh(CRS)	CRS	float	90000	90000	0.00179097	4.07043
m_atanh(CRS)	CRS	float	100000	100000	0.0019817	4.08739
m_atanh(CRS)	CRS	double	10000	10000	0.00109829	0.73751
m_atanh(CRS)	CRS	double	20000	20000	0.00213434	0.759018
m_atanh(CRS)	CRS	double	30000	30000	0.0031748	0.765402
m_atanh(CRS)	CRS	double	40000	40000	0.00421314	0.769023
m_atanh(CRS)	CRS	double	50000	50000	0.00528308	0.766599
m_atanh(CRS)	CRS	double	60000	60000	0.00635889	0.764284
m_atanh(CRS)	CRS	double	70000	70000	0.00741802	0.764355
m_atanh(CRS)	CRS	double	80000	80000	0.00846994	0.765058
m_atanh(CRS)	CRS	double	90000	90000	0.00952996	0.764956
m_atanh(CRS)	CRS	double	100000	100000	0.0105979	0.764303
