func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(Dense)	Dense	float	1000	1000	0.000277696	3.60106
m_tan(Dense)	Dense	float	2000	2000	0.000923769	4.33008
m_tan(Dense)	Dense	float	3000	3000	0.00200439	4.49015
m_tan(Dense)	Dense	float	4000	4000	0.00340335	4.70125
m_tan(Dense)	Dense	float	5000	5000	0.00465975	5.3651
m_tan(Dense)	Dense	float	6000	6000	0.00606769	5.93306
m_tan(Dense)	Dense	float	7000	7000	0.00823183	5.95251
m_tan(Dense)	Dense	float	8000	8000	0.0106536	6.00739
m_tan(Dense)	Dense	float	9000	9000	0.0134317	6.03049
m_tan(Dense)	Dense	float	10000	10000	0.0165609	6.03832
m_tan(Dense)	Dense	double	1000	1000	0.000925933	1.07999
m_tan(Dense)	Dense	double	2000	2000	0.00251435	1.59087
m_tan(Dense)	Dense	double	3000	3000	0.00548719	1.64018
m_tan(Dense)	Dense	double	4000	4000	0.00971851	1.64634
m_tan(Dense)	Dense	double	5000	5000	0.015212	1.64344
m_tan(Dense)	Dense	double	6000	6000	0.0218672	1.6463
m_tan(Dense)	Dense	double	7000	7000	0.0297145	1.64903
m_tan(Dense)	Dense	double	8000	8000	0.038591	1.65842
m_tan(Dense)	Dense	double	9000	9000	0.0489356	1.65524
m_tan(Dense)	Dense	double	10000	10000	0.060386	1.65601
