func	kind	prec	M	N	time[sec]
transpose(Dense)	Dense	float	1000	1000	0.00171115
transpose(Dense)	Dense	float	2000	2000	0.0113578
transpose(Dense)	Dense	float	3000	3000	0.0365299
transpose(Dense)	Dense	float	4000	4000	0.085225
transpose(Dense)	Dense	float	5000	5000	0.133886
transpose(Dense)	Dense	float	6000	6000	0.19416
transpose(Dense)	Dense	float	7000	7000	0.272482
transpose(Dense)	Dense	float	8000	8000	0.340685
transpose(Dense)	Dense	float	9000	9000	0.431364
transpose(Dense)	Dense	float	10000	10000	0.528901
transpose(Dense)	Dense	double	1000	1000	0.00251501
transpose(Dense)	Dense	double	2000	2000	0.0259213
transpose(Dense)	Dense	double	3000	3000	0.0656689
transpose(Dense)	Dense	double	4000	4000	0.140568
transpose(Dense)	Dense	double	5000	5000	0.217977
transpose(Dense)	Dense	double	6000	6000	0.315347
transpose(Dense)	Dense	double	7000	7000	0.428953
transpose(Dense)	Dense	double	8000	8000	0.571346
transpose(Dense)	Dense	double	9000	9000	0.719352
transpose(Dense)	Dense	double	10000	10000	0.879737
