func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(Dense)	Dense	float	1000	1000	6.01479e-05	16.6257
m_ceil(Dense)	Dense	float	2000	2000	0.000210827	18.9729
m_ceil(Dense)	Dense	float	3000	3000	0.000472711	19.0391
m_ceil(Dense)	Dense	float	4000	4000	0.00553374	2.89136
m_ceil(Dense)	Dense	float	5000	5000	0.0115483	2.16482
m_ceil(Dense)	Dense	float	6000	6000	0.0156863	2.295
m_ceil(Dense)	Dense	float	7000	7000	0.0245181	1.99852
m_ceil(Dense)	Dense	float	8000	8000	0.0323678	1.97727
m_ceil(Dense)	Dense	float	9000	9000	0.0371866	2.1782
m_ceil(Dense)	Dense	float	10000	10000	0.0519422	1.92522
m_ceil(Dense)	Dense	double	1000	1000	6.36049e-05	15.7221
m_ceil(Dense)	Dense	double	2000	2000	0.00022503	17.7754
m_ceil(Dense)	Dense	double	3000	3000	0.00409751	2.19646
m_ceil(Dense)	Dense	double	4000	4000	0.0156478	1.02251
m_ceil(Dense)	Dense	double	5000	5000	0.0251382	0.994502
m_ceil(Dense)	Dense	double	6000	6000	0.0373848	0.962959
m_ceil(Dense)	Dense	double	7000	7000	0.0505353	0.969619
m_ceil(Dense)	Dense	double	8000	8000	0.058354	1.09675
m_ceil(Dense)	Dense	double	9000	9000	0.0579628	1.39745
m_ceil(Dense)	Dense	double	10000	10000	0.0982225	1.0181
