func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_add(CRS,CRS,CRS)	CRS	float	10000	10000	0.000907117	0.892939	10.7153
mm_add(CRS,CRS,CRS)	CRS	float	20000	20000	0.00665082	0.243579	2.92295
mm_add(CRS,CRS,CRS)	CRS	float	30000	30000	0.0115555	0.21029	2.52348
mm_add(CRS,CRS,CRS)	CRS	float	40000	40000	0.0133674	0.24238	2.90856
mm_add(CRS,CRS,CRS)	CRS	float	50000	50000	0.0188892	0.214408	2.57289
mm_add(CRS,CRS,CRS)	CRS	float	60000	60000	0.0219404	0.221509	2.65811
mm_add(CRS,CRS,CRS)	CRS	float	70000	70000	0.0280234	0.202331	2.42797
mm_add(CRS,CRS,CRS)	CRS	float	80000	80000	0.0210863	0.307309	3.68771
mm_add(CRS,CRS,CRS)	CRS	float	90000	90000	0.0131034	0.556346	6.67615
mm_add(CRS,CRS,CRS)	CRS	float	100000	100000	0.022244	0.364143	4.36971
mm_add(CRS,CRS,CRS)	CRS	double	10000	10000	0.00483321	0.16759	4.02217
mm_add(CRS,CRS,CRS)	CRS	double	20000	20000	0.0133446	0.121397	2.91353
mm_add(CRS,CRS,CRS)	CRS	double	30000	30000	0.0143746	0.169048	4.05715
mm_add(CRS,CRS,CRS)	CRS	double	40000	40000	0.0153078	0.211657	5.07976
mm_add(CRS,CRS,CRS)	CRS	double	50000	50000	0.0129185	0.313503	7.52408
mm_add(CRS,CRS,CRS)	CRS	double	60000	60000	0.0228223	0.21295	5.11079
mm_add(CRS,CRS,CRS)	CRS	double	70000	70000	0.0123307	0.459827	11.0358
mm_add(CRS,CRS,CRS)	CRS	double	80000	80000	0.0355924	0.182061	4.36947
mm_add(CRS,CRS,CRS)	CRS	double	90000	90000	0.0189292	0.38512	9.24288
mm_add(CRS,CRS,CRS)	CRS	double	100000	100000	0.0318919	0.253983	6.09559
