func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(CRS)	CRS	float	10000	10000	0.00234593	0.345278
m_tanh(CRS)	CRS	float	20000	20000	0.00463719	0.349349
m_tanh(CRS)	CRS	float	30000	30000	0.00694669	0.349807
m_tanh(CRS)	CRS	float	40000	40000	0.00922621	0.351173
m_tanh(CRS)	CRS	float	50000	50000	0.0115492	0.350675
m_tanh(CRS)	CRS	float	60000	60000	0.01411	0.344435
m_tanh(CRS)	CRS	float	70000	70000	0.0162165	0.349644
m_tanh(CRS)	CRS	float	80000	80000	0.0183321	0.353478
m_tanh(CRS)	CRS	float	90000	90000	0.0206732	0.35263
m_tanh(CRS)	CRS	float	100000	100000	0.0232197	0.348841
m_tanh(CRS)	CRS	double	10000	10000	0.00207332	0.390678
m_tanh(CRS)	CRS	double	20000	20000	0.00409485	0.395619
m_tanh(CRS)	CRS	double	30000	30000	0.00601236	0.404168
m_tanh(CRS)	CRS	double	40000	40000	0.00801592	0.404195
m_tanh(CRS)	CRS	double	50000	50000	0.0101888	0.397495
m_tanh(CRS)	CRS	double	60000	60000	0.0119557	0.406502
m_tanh(CRS)	CRS	double	70000	70000	0.0140001	0.404998
m_tanh(CRS)	CRS	double	80000	80000	0.016041	0.403966
m_tanh(CRS)	CRS	double	90000	90000	0.0180587	0.403683
m_tanh(CRS)	CRS	double	100000	100000	0.0204231	0.39661
