func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
v_max	vector	float	1000	5.38687e-05	0.0185637	0.0742547
v_max	vector	float	10000	5.81743e-05	0.171897	0.687589
v_max	vector	float	100000	0.000126835	0.788427	3.15371
v_max	vector	float	1000000	0.00108377	0.922703	3.69081
v_max	vector	float	10000000	0.00825054	1.21204	4.84817
v_max	vector	float	100000000	0.0700871	1.4268	5.70718
v_max	vector	double	1000	5.20851e-05	0.0191994	0.153595
v_max	vector	double	10000	5.81886e-05	0.171855	1.37484
v_max	vector	double	100000	0.000122582	0.815778	6.52623
v_max	vector	double	1000000	0.000912023	1.09646	8.77171
v_max	vector	double	10000000	0.00647917	1.54341	12.3473
v_max	vector	double	100000000	0.0622993	1.60515	12.8412
