func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sign(Dense)	Dense	float	1000	1000	5.93471e-05	16.85
m_sign(Dense)	Dense	float	2000	2000	0.000208987	19.1399
m_sign(Dense)	Dense	float	3000	3000	0.000469197	19.1817
m_sign(Dense)	Dense	float	4000	4000	0.00534676	2.99247
m_sign(Dense)	Dense	float	5000	5000	0.0105255	2.37519
m_sign(Dense)	Dense	float	6000	6000	0.0156999	2.293
m_sign(Dense)	Dense	float	7000	7000	0.0213781	2.29207
m_sign(Dense)	Dense	float	8000	8000	0.0281099	2.27678
m_sign(Dense)	Dense	float	9000	9000	0.0357927	2.26303
m_sign(Dense)	Dense	float	10000	10000	0.028737	3.47983
m_sign(Dense)	Dense	double	1000	1000	6.15068e-05	16.2584
m_sign(Dense)	Dense	double	2000	2000	0.00022147	18.0611
m_sign(Dense)	Dense	double	3000	3000	0.00669472	1.34434
m_sign(Dense)	Dense	double	4000	4000	0.0135569	1.18021
m_sign(Dense)	Dense	double	5000	5000	0.0199467	1.25334
m_sign(Dense)	Dense	double	6000	6000	0.0319416	1.12706
m_sign(Dense)	Dense	double	7000	7000	0.0426636	1.14852
m_sign(Dense)	Dense	double	8000	8000	0.0477142	1.34132
m_sign(Dense)	Dense	double	9000	9000	0.0599517	1.35109
m_sign(Dense)	Dense	double	10000	10000	0.0893357	1.11937
