func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sqrt(CRS)	CRS	float	10000	10000	0.00040834	1.98364
m_sqrt(CRS)	CRS	float	20000	20000	0.00081002	1.99995
m_sqrt(CRS)	CRS	float	30000	30000	0.0012108	2.00694
m_sqrt(CRS)	CRS	float	40000	40000	0.00161072	2.01152
m_sqrt(CRS)	CRS	float	50000	50000	0.0020132	2.01172
m_sqrt(CRS)	CRS	float	60000	60000	0.00241561	2.01191
m_sqrt(CRS)	CRS	float	70000	70000	0.00287226	1.97405
m_sqrt(CRS)	CRS	float	80000	80000	0.00338824	1.91249
m_sqrt(CRS)	CRS	float	90000	90000	0.00437331	1.66693
m_sqrt(CRS)	CRS	float	100000	100000	0.00494156	1.63916
m_sqrt(CRS)	CRS	double	10000	10000	0.000429168	1.88737
m_sqrt(CRS)	CRS	double	20000	20000	0.000843965	1.91951
m_sqrt(CRS)	CRS	double	30000	30000	0.00126704	1.91786
m_sqrt(CRS)	CRS	double	40000	40000	0.00383167	0.845584
m_sqrt(CRS)	CRS	double	50000	50000	0.00582114	0.69574
m_sqrt(CRS)	CRS	double	60000	60000	0.00829265	0.586061
m_sqrt(CRS)	CRS	double	70000	70000	0.0104762	0.541228
m_sqrt(CRS)	CRS	double	80000	80000	0.0120776	0.536531
m_sqrt(CRS)	CRS	double	90000	90000	0.0134823	0.540709
m_sqrt(CRS)	CRS	double	100000	100000	0.0160509	0.504644
