func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(CRS)	CRS	float	10000	10000	8.22856e-05	9.84376
m_ceil(CRS)	CRS	float	20000	20000	0.000528615	3.06461
m_ceil(CRS)	CRS	float	30000	30000	0.0017217	1.41139
m_ceil(CRS)	CRS	float	40000	40000	0.0023123	1.4012
m_ceil(CRS)	CRS	float	50000	50000	0.00287558	1.40841
m_ceil(CRS)	CRS	float	60000	60000	0.00330396	1.47096
m_ceil(CRS)	CRS	float	70000	70000	0.00382797	1.4812
m_ceil(CRS)	CRS	float	80000	80000	0.00439574	1.47416
m_ceil(CRS)	CRS	float	90000	90000	0.00493274	1.47788
m_ceil(CRS)	CRS	float	100000	100000	0.00548756	1.47607
m_ceil(CRS)	CRS	double	10000	10000	0.000437433	1.85171
m_ceil(CRS)	CRS	double	20000	20000	0.00219478	0.738115
m_ceil(CRS)	CRS	double	30000	30000	0.00328713	0.739247
m_ceil(CRS)	CRS	double	40000	40000	0.0043786	0.739963
m_ceil(CRS)	CRS	double	50000	50000	0.00548453	0.73844
m_ceil(CRS)	CRS	double	60000	60000	0.00656756	0.740001
m_ceil(CRS)	CRS	double	70000	70000	0.0076511	0.74107
m_ceil(CRS)	CRS	double	80000	80000	0.00881463	0.735141
m_ceil(CRS)	CRS	double	90000	90000	0.0102968	0.707989
m_ceil(CRS)	CRS	double	100000	100000	0.0117043	0.692056
