func	kind	prec	M	N	time[sec]
convert(COO,CRS)	CRS	float	10000	10000	0.00726501
convert(COO,CRS)	CRS	float	20000	20000	0.0135679
convert(COO,CRS)	CRS	float	30000	30000	0.0248829
convert(COO,CRS)	CRS	float	40000	40000	0.0312369
convert(COO,CRS)	CRS	float	50000	50000	0.0386667
convert(COO,CRS)	CRS	float	60000	60000	0.0468785
convert(COO,CRS)	CRS	float	70000	70000	0.0536306
convert(COO,CRS)	CRS	float	80000	80000	0.0619051
convert(COO,CRS)	CRS	float	90000	90000	0.0688769
convert(COO,CRS)	CRS	float	100000	100000	0.0764285
convert(COO,CRS)	CRS	double	10000	10000	0.00542971
convert(COO,CRS)	CRS	double	20000	20000	0.0141392
convert(COO,CRS)	CRS	double	30000	30000	0.0291248
convert(COO,CRS)	CRS	double	40000	40000	0.0386091
convert(COO,CRS)	CRS	double	50000	50000	0.0480818
convert(COO,CRS)	CRS	double	60000	60000	0.0642744
convert(COO,CRS)	CRS	double	70000	70000	0.0747519
convert(COO,CRS)	CRS	double	80000	80000	0.0853357
convert(COO,CRS)	CRS	double	90000	90000	0.0952235
convert(COO,CRS)	CRS	double	100000	100000	0.105937
