func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(Dense,Dense)	Dense	float	1000	1000	3.68304e-05	27.1515	217.212
sm_mul(Dense,Dense)	Dense	float	2000	2000	0.000117289	34.1039	272.831
sm_mul(Dense,Dense)	Dense	float	3000	3000	0.00573483	1.56936	12.5549
sm_mul(Dense,Dense)	Dense	float	4000	4000	0.013498	1.18536	9.4829
sm_mul(Dense,Dense)	Dense	float	5000	5000	0.0168496	1.48371	11.8697
sm_mul(Dense,Dense)	Dense	float	6000	6000	0.0264752	1.35976	10.8781
sm_mul(Dense,Dense)	Dense	float	7000	7000	0.0372349	1.31597	10.5277
sm_mul(Dense,Dense)	Dense	float	8000	8000	0.0326311	1.96132	15.6905
sm_mul(Dense,Dense)	Dense	float	9000	9000	0.043044	1.88179	15.0544
sm_mul(Dense,Dense)	Dense	float	10000	10000	0.0838152	1.1931	9.54481
sm_mul(Dense,Dense)	Dense	double	1000	1000	0.000149247	6.7003	107.205
sm_mul(Dense,Dense)	Dense	double	2000	2000	0.00397669	1.00586	16.0938
sm_mul(Dense,Dense)	Dense	double	3000	3000	0.0122696	0.733518	11.7363
sm_mul(Dense,Dense)	Dense	double	4000	4000	0.00805784	1.98565	31.7703
sm_mul(Dense,Dense)	Dense	double	5000	5000	0.0241531	1.03506	16.561
sm_mul(Dense,Dense)	Dense	double	6000	6000	0.0520838	0.691194	11.0591
sm_mul(Dense,Dense)	Dense	double	7000	7000	0.0732889	0.668587	10.6974
sm_mul(Dense,Dense)	Dense	double	8000	8000	0.097037	0.659542	10.5527
sm_mul(Dense,Dense)	Dense	double	9000	9000	0.120161	0.674098	10.7856
sm_mul(Dense,Dense)	Dense	double	10000	10000	0.113246	0.883036	14.1286
