func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(Dense)	Dense	float	1000	1000	0.000430741	2.32158
m_atanh(Dense)	Dense	float	2000	2000	0.00167213	2.39215
m_atanh(Dense)	Dense	float	3000	3000	0.00375665	2.39575
m_atanh(Dense)	Dense	float	4000	4000	0.00676927	2.36362
m_atanh(Dense)	Dense	float	5000	5000	0.010594	2.35982
m_atanh(Dense)	Dense	float	6000	6000	0.0155233	2.31909
m_atanh(Dense)	Dense	float	7000	7000	0.0207687	2.35932
m_atanh(Dense)	Dense	float	8000	8000	0.0272978	2.34451
m_atanh(Dense)	Dense	float	9000	9000	0.0352703	2.29655
m_atanh(Dense)	Dense	float	10000	10000	0.0422748	2.36548
m_atanh(Dense)	Dense	double	1000	1000	0.000627802	1.59286
m_atanh(Dense)	Dense	double	2000	2000	0.00167188	2.39252
m_atanh(Dense)	Dense	double	3000	3000	0.00638647	1.40923
m_atanh(Dense)	Dense	double	4000	4000	0.00951395	1.68174
m_atanh(Dense)	Dense	double	5000	5000	0.0225207	1.11009
m_atanh(Dense)	Dense	double	6000	6000	0.032438	1.10981
m_atanh(Dense)	Dense	double	7000	7000	0.0398487	1.22965
m_atanh(Dense)	Dense	double	8000	8000	0.0380111	1.68372
m_atanh(Dense)	Dense	double	9000	9000	0.0605224	1.33835
m_atanh(Dense)	Dense	double	10000	10000	0.0598672	1.67037
