func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(Dense,Dense,Dense)	Dense	float	1000	1000	0.000203429	4.91573	58.9888
matadd(Dense,Dense,Dense)	Dense	float	2000	2000	0.000598685	6.68131	80.1757
matadd(Dense,Dense,Dense)	Dense	float	3000	3000	0.00128915	6.98135	83.7762
matadd(Dense,Dense,Dense)	Dense	float	4000	4000	0.00204615	7.81958	93.8349
matadd(Dense,Dense,Dense)	Dense	float	5000	5000	0.00320811	7.79274	93.5129
matadd(Dense,Dense,Dense)	Dense	float	6000	6000	0.00456365	7.88842	94.661
matadd(Dense,Dense,Dense)	Dense	float	7000	7000	0.00627966	7.80297	93.6356
matadd(Dense,Dense,Dense)	Dense	float	8000	8000	0.00794952	8.0508	96.6096
matadd(Dense,Dense,Dense)	Dense	float	9000	9000	0.0100129	8.08952	97.0743
matadd(Dense,Dense,Dense)	Dense	float	10000	10000	0.012309	8.12415	97.4898
matadd(Dense,Dense,Dense)	Dense	double	1000	1000	0.00037143	2.6923	64.6151
matadd(Dense,Dense,Dense)	Dense	double	2000	2000	0.00105651	3.78604	90.865
matadd(Dense,Dense,Dense)	Dense	double	3000	3000	0.00228409	3.94029	94.567
matadd(Dense,Dense,Dense)	Dense	double	4000	4000	0.00406723	3.93388	94.4131
matadd(Dense,Dense,Dense)	Dense	double	5000	5000	0.00625239	3.99847	95.9633
matadd(Dense,Dense,Dense)	Dense	double	6000	6000	0.00889376	4.04778	97.1467
matadd(Dense,Dense,Dense)	Dense	double	7000	7000	0.0120262	4.07443	97.7862
matadd(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156358	4.09317	98.2362
matadd(Dense,Dense,Dense)	Dense	double	9000	9000	0.0197262	4.10622	98.5493
matadd(Dense,Dense,Dense)	Dense	double	10000	10000	0.0242941	4.11623	98.7894
