func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	vector	float	1000	3.91869e-05	0.0765561	0.20415
xpay	vector	float	10000	2.55015e-05	1.1764	3.13707
xpay	vector	float	100000	5.58658e-05	5.37001	14.32
xpay	vector	float	1000000	0.000260571	11.5132	30.7018
xpay	vector	float	10000000	0.001504	19.9468	53.1914
xpay	vector	float	100000000	0.0124336	24.1283	64.342
xpay	vector	double	1000	6.26226e-05	0.047906	0.255499
xpay	vector	double	10000	2.62623e-05	1.14232	6.09239
xpay	vector	double	100000	0.000109535	2.73885	14.6072
xpay	vector	double	1000000	0.000411509	7.29025	38.8813
xpay	vector	double	10000000	0.00262353	11.435	60.9866
xpay	vector	double	100000000	0.0242475	12.3724	65.9862
