func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	vector	float	1000	2.43333e-07	4.10959	16.4384
asum	vector	float	10000	1.6193e-06	6.17551	24.702
asum	vector	float	100000	0.00112535	0.0888614	0.355446
asum	vector	float	1000000	1.69973e-05	58.8328	235.331
asum	vector	float	10000000	0.00030847	32.4181	129.672
asum	vector	float	100000000	0.0323295	3.09315	12.3726
asum	vector	double	1000	2.79633e-07	3.57611	28.6089
asum	vector	double	10000	5.97883e-06	1.67257	13.3805
asum	vector	double	100000	3.98694e-05	2.50819	20.0655
asum	vector	double	1000000	3.13917e-05	31.8555	254.844
asum	vector	double	10000000	0.00509962	1.96093	15.6875
asum	vector	double	100000000	0.0556349	1.79743	14.3795
