func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(Dense)	Dense	float	1000	1000	0.000275774	3.62616
m_tan(Dense)	Dense	float	2000	2000	0.000922276	4.3371
m_tan(Dense)	Dense	float	3000	3000	0.00200132	4.49704
m_tan(Dense)	Dense	float	4000	4000	0.00345761	4.62748
m_tan(Dense)	Dense	float	5000	5000	0.00462833	5.40151
m_tan(Dense)	Dense	float	6000	6000	0.00600048	5.99952
m_tan(Dense)	Dense	float	7000	7000	0.00826298	5.93007
m_tan(Dense)	Dense	float	8000	8000	0.0105803	6.04898
m_tan(Dense)	Dense	float	9000	9000	0.0133395	6.07218
m_tan(Dense)	Dense	float	10000	10000	0.0164244	6.08851
m_tan(Dense)	Dense	double	1000	1000	0.000696974	1.43477
m_tan(Dense)	Dense	double	2000	2000	0.00245384	1.6301
m_tan(Dense)	Dense	double	3000	3000	0.0054376	1.65514
m_tan(Dense)	Dense	double	4000	4000	0.00968176	1.65259
m_tan(Dense)	Dense	double	5000	5000	0.0150679	1.65915
m_tan(Dense)	Dense	double	6000	6000	0.0217085	1.65833
m_tan(Dense)	Dense	double	7000	7000	0.0294986	1.6611
m_tan(Dense)	Dense	double	8000	8000	0.0383153	1.67035
m_tan(Dense)	Dense	double	9000	9000	0.0486142	1.66618
m_tan(Dense)	Dense	double	10000	10000	0.0600109	1.66636
