func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atan(Dense)	Dense	float	1000	1000	0.00258886	0.38627
m_atan(Dense)	Dense	float	2000	2000	0.00787113	0.508187
m_atan(Dense)	Dense	float	3000	3000	0.0157473	0.571527
m_atan(Dense)	Dense	float	4000	4000	0.0281326	0.568734
m_atan(Dense)	Dense	float	5000	5000	0.0449425	0.556266
m_atan(Dense)	Dense	float	6000	6000	0.0654636	0.549924
m_atan(Dense)	Dense	float	7000	7000	0.0885895	0.553113
m_atan(Dense)	Dense	float	8000	8000	0.113766	0.56256
m_atan(Dense)	Dense	float	9000	9000	0.144435	0.560805
m_atan(Dense)	Dense	float	10000	10000	0.179621	0.556727
m_atan(Dense)	Dense	double	1000	1000	0.00237836	0.420457
m_atan(Dense)	Dense	double	2000	2000	0.0101682	0.393385
m_atan(Dense)	Dense	double	3000	3000	0.021763	0.413546
m_atan(Dense)	Dense	double	4000	4000	0.0365508	0.437747
m_atan(Dense)	Dense	double	5000	5000	0.0555822	0.449784
m_atan(Dense)	Dense	double	6000	6000	0.0846345	0.425358
m_atan(Dense)	Dense	double	7000	7000	0.117509	0.416988
m_atan(Dense)	Dense	double	8000	8000	0.141977	0.450779
m_atan(Dense)	Dense	double	9000	9000	0.185275	0.437187
m_atan(Dense)	Dense	double	10000	10000	0.231569	0.431837
