func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_div(CRS,CRS)	CRS	float	10000	10000	0.000241982	6.6947	26.7788
sm_div(CRS,CRS)	CRS	float	20000	20000	0.000332211	9.75284	39.0113
sm_div(CRS,CRS)	CRS	float	30000	30000	0.000509805	9.53305	38.1322
sm_div(CRS,CRS)	CRS	float	40000	40000	0.00270786	2.39303	9.57214
sm_div(CRS,CRS)	CRS	float	50000	50000	0.0040775	1.98651	7.94605
sm_div(CRS,CRS)	CRS	float	60000	60000	0.00580469	1.67451	6.69803
sm_div(CRS,CRS)	CRS	float	70000	70000	0.00734507	1.54389	6.17557
sm_div(CRS,CRS)	CRS	float	80000	80000	0.00870186	1.48934	5.95735
sm_div(CRS,CRS)	CRS	float	90000	90000	0.0117181	1.24423	4.97691
sm_div(CRS,CRS)	CRS	float	100000	100000	0.0110798	1.46212	5.84846
sm_div(CRS,CRS)	CRS	double	10000	10000	0.000517279	3.13177	25.0542
sm_div(CRS,CRS)	CRS	double	20000	20000	0.00224723	1.44177	11.5342
sm_div(CRS,CRS)	CRS	double	30000	30000	0.00604452	0.804035	6.43228
sm_div(CRS,CRS)	CRS	double	40000	40000	0.00845412	0.76649	6.13192
sm_div(CRS,CRS)	CRS	double	50000	50000	0.0111687	0.725242	5.80194
sm_div(CRS,CRS)	CRS	double	60000	60000	0.0163793	0.593431	4.74745
sm_div(CRS,CRS)	CRS	double	70000	70000	0.0161516	0.702096	5.61677
sm_div(CRS,CRS)	CRS	double	80000	80000	0.0188093	0.689022	5.51217
sm_div(CRS,CRS)	CRS	double	90000	90000	0.0214221	0.680604	5.44483
sm_div(CRS,CRS)	CRS	double	100000	100000	0.0157444	1.02894	8.23148
