func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sqrt(CRS)	CRS	float	10000	10000	0.000909985	0.890125
m_sqrt(CRS)	CRS	float	20000	20000	0.000284769	5.68882
m_sqrt(CRS)	CRS	float	30000	30000	0.000447123	5.43474
m_sqrt(CRS)	CRS	float	40000	40000	0.00142853	2.26807
m_sqrt(CRS)	CRS	float	50000	50000	0.00215935	1.87556
m_sqrt(CRS)	CRS	float	60000	60000	0.00289433	1.67914
m_sqrt(CRS)	CRS	float	70000	70000	0.00344164	1.64747
m_sqrt(CRS)	CRS	float	80000	80000	0.00393639	1.64618
m_sqrt(CRS)	CRS	float	90000	90000	0.00440896	1.65345
m_sqrt(CRS)	CRS	float	100000	100000	0.00466815	1.73516
m_sqrt(CRS)	CRS	double	10000	10000	0.000563873	1.43649
m_sqrt(CRS)	CRS	double	20000	20000	0.00128919	1.2566
m_sqrt(CRS)	CRS	double	30000	30000	0.00242896	1.00043
m_sqrt(CRS)	CRS	double	40000	40000	0.00338961	0.955862
m_sqrt(CRS)	CRS	double	50000	50000	0.0040732	0.994304
m_sqrt(CRS)	CRS	double	60000	60000	0.00494695	0.982423
m_sqrt(CRS)	CRS	double	70000	70000	0.0064215	0.882972
m_sqrt(CRS)	CRS	double	80000	80000	0.00742949	0.8722
m_sqrt(CRS)	CRS	double	90000	90000	0.00813947	0.895636
m_sqrt(CRS)	CRS	double	100000	100000	0.00890206	0.909901
