func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	vector	float	1000	5.56937e-05	0.0538661	0.143643
xpay	vector	float	10000	4.68288e-05	0.640631	1.70835
xpay	vector	float	100000	6.21051e-05	4.83052	12.8814
xpay	vector	float	1000000	0.000263892	11.3683	30.3155
xpay	vector	float	10000000	0.00144192	20.8056	55.4816
xpay	vector	float	100000000	0.0124976	24.0047	64.0125
xpay	vector	double	1000	5.89944e-05	0.0508523	0.271212
xpay	vector	double	10000	3.0085e-05	0.997174	5.31826
xpay	vector	double	100000	0.000124871	2.40247	12.8132
xpay	vector	double	1000000	0.000398729	7.52391	40.1275
xpay	vector	double	10000000	0.00265593	11.2955	60.2425
xpay	vector	double	100000000	0.0242447	12.3738	65.9937
