func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_sub(CRS,CRS)	CRS	float	10000	10000	0.000339109	4.77723	19.1089
sm_sub(CRS,CRS)	CRS	float	20000	20000	0.000577905	5.60645	22.4258
sm_sub(CRS,CRS)	CRS	float	30000	30000	0.000768187	6.32658	25.3063
sm_sub(CRS,CRS)	CRS	float	40000	40000	0.000890746	7.2748	29.0992
sm_sub(CRS,CRS)	CRS	float	50000	50000	0.0011209	7.22631	28.9052
sm_sub(CRS,CRS)	CRS	float	60000	60000	0.00120247	8.08333	32.3333
sm_sub(CRS,CRS)	CRS	float	70000	70000	0.00129217	8.77591	35.1037
sm_sub(CRS,CRS)	CRS	float	80000	80000	0.00144191	8.98807	35.9523
sm_sub(CRS,CRS)	CRS	float	90000	90000	0.00158969	9.17157	36.6863
sm_sub(CRS,CRS)	CRS	float	100000	100000	0.00172538	9.38922	37.5569
sm_sub(CRS,CRS)	CRS	double	10000	10000	0.000431871	3.75112	30.0089
sm_sub(CRS,CRS)	CRS	double	20000	20000	0.000723949	4.47545	35.8036
sm_sub(CRS,CRS)	CRS	double	30000	30000	0.000982917	4.94447	39.5557
sm_sub(CRS,CRS)	CRS	double	40000	40000	0.0012563	5.15802	41.2642
sm_sub(CRS,CRS)	CRS	double	50000	50000	0.00153637	5.27217	42.1773
sm_sub(CRS,CRS)	CRS	double	60000	60000	0.00177611	5.47265	43.7812
sm_sub(CRS,CRS)	CRS	double	70000	70000	0.00206001	5.50482	44.0386
sm_sub(CRS,CRS)	CRS	double	80000	80000	0.00232689	5.56966	44.5573
sm_sub(CRS,CRS)	CRS	double	90000	90000	0.00257879	5.65381	45.2305
sm_sub(CRS,CRS)	CRS	double	100000	100000	0.00284803	5.68815	45.5052
