func	kind	prec	M	N	time[sec]
transpose(Dense)	Dense	float	1000	1000	0.00289485
transpose(Dense)	Dense	float	2000	2000	0.0152659
transpose(Dense)	Dense	float	3000	3000	0.0493259
transpose(Dense)	Dense	float	4000	4000	0.0976843
transpose(Dense)	Dense	float	5000	5000	0.153296
transpose(Dense)	Dense	float	6000	6000	0.212738
transpose(Dense)	Dense	float	7000	7000	0.318937
transpose(Dense)	Dense	float	8000	8000	0.391026
transpose(Dense)	Dense	float	9000	9000	0.528037
transpose(Dense)	Dense	float	10000	10000	0.611741
transpose(Dense)	Dense	double	1000	1000	0.0035517
transpose(Dense)	Dense	double	2000	2000	0.0272757
transpose(Dense)	Dense	double	3000	3000	0.0734392
transpose(Dense)	Dense	double	4000	4000	0.147528
transpose(Dense)	Dense	double	5000	5000	0.229072
transpose(Dense)	Dense	double	6000	6000	0.337147
transpose(Dense)	Dense	double	7000	7000	0.452287
transpose(Dense)	Dense	double	8000	8000	0.619478
transpose(Dense)	Dense	double	9000	9000	0.750271
transpose(Dense)	Dense	double	10000	10000	0.92803
