func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00768822	260.138
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00475531	1419.47
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00931388	1717.87
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0154588	2021.5
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.025894	2085.43
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0418309	2049.92
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0618098	2070.87
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0891726	2043.79
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.122276	2044.55
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0276567	72.3152
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0880607	76.6517
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.207259	77.1982
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.40369	77.4109
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.678432	79.5953
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.08529	79.0108
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.61462	79.2755
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.3039	79.1051
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.16594	78.9655
