func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(Dense)	Dense	float	1000	1000	0.000926201	2.15936
matvec(Dense)	Dense	float	2000	2000	6.84946e-05	116.798
matvec(Dense)	Dense	float	3000	3000	0.000168893	106.577
matvec(Dense)	Dense	float	4000	4000	0.00500961	6.38773
matvec(Dense)	Dense	float	5000	5000	0.00946686	5.28158
matvec(Dense)	Dense	float	6000	6000	0.0106559	6.75684
matvec(Dense)	Dense	float	7000	7000	0.00882201	11.1086
matvec(Dense)	Dense	float	8000	8000	0.0269537	4.74889
matvec(Dense)	Dense	float	9000	9000	0.0343521	4.71587
matvec(Dense)	Dense	float	10000	10000	0.0338832	5.90264
matvec(Dense)	Dense	double	1000	1000	8.04022e-05	24.8749
matvec(Dense)	Dense	double	2000	2000	0.000123282	64.8917
matvec(Dense)	Dense	double	3000	3000	0.00597841	3.01083
matvec(Dense)	Dense	double	4000	4000	0.0125432	2.55118
matvec(Dense)	Dense	double	5000	5000	0.0120457	4.15085
matvec(Dense)	Dense	double	6000	6000	0.0289312	2.48866
matvec(Dense)	Dense	double	7000	7000	0.0411537	2.38132
matvec(Dense)	Dense	double	8000	8000	0.0464602	2.75505
matvec(Dense)	Dense	double	9000	9000	0.0471612	3.43503
matvec(Dense)	Dense	double	10000	10000	0.0390767	5.11814
