func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vecadd	vector	float	1000	0.000556525	0.00179686	0.0215624
vecadd	vector	float	10000	3.27937e-06	3.04937	36.5924
vecadd	vector	float	100000	2.96667e-05	3.37078	40.4494
vecadd	vector	float	1000000	0.000387989	2.5774	30.9287
vecadd	vector	float	10000000	0.0122395	0.817025	9.8043
vecadd	vector	float	100000000	0.0994112	1.00592	12.0711
vecadd	vector	double	1000	1.84353e-06	0.542437	13.0185
vecadd	vector	double	10000	6.45097e-06	1.55016	37.2037
vecadd	vector	double	100000	4.15401e-05	2.40731	57.7755
vecadd	vector	double	1000000	0.000408385	2.44867	58.7681
vecadd	vector	double	10000000	0.0164258	0.6088	14.6112
vecadd	vector	double	100000000	0.139127	0.718766	17.2504
