func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(Dense,Dense,Dense)	Dense	float	1000	1000	0.000637522	1.56857	18.8229
matadd(Dense,Dense,Dense)	Dense	float	2000	2000	0.00224633	1.78068	21.3682
matadd(Dense,Dense,Dense)	Dense	float	3000	3000	0.0108897	0.826471	9.91765
matadd(Dense,Dense,Dense)	Dense	float	4000	4000	0.0197041	0.812016	9.74419
matadd(Dense,Dense,Dense)	Dense	float	5000	5000	0.0326009	0.76685	9.2022
matadd(Dense,Dense,Dense)	Dense	float	6000	6000	0.0225506	1.59641	19.157
matadd(Dense,Dense,Dense)	Dense	float	7000	7000	0.043782	1.11918	13.4302
matadd(Dense,Dense,Dense)	Dense	float	8000	8000	0.0705534	0.907114	10.8854
matadd(Dense,Dense,Dense)	Dense	float	9000	9000	0.0667548	1.2134	14.5608
matadd(Dense,Dense,Dense)	Dense	float	10000	10000	0.122051	0.819327	9.83192
matadd(Dense,Dense,Dense)	Dense	double	1000	1000	0.000928956	1.07648	25.8355
matadd(Dense,Dense,Dense)	Dense	double	2000	2000	0.00896884	0.445989	10.7037
matadd(Dense,Dense,Dense)	Dense	double	3000	3000	0.023173	0.388383	9.32119
matadd(Dense,Dense,Dense)	Dense	double	4000	4000	0.0421333	0.379747	9.11393
matadd(Dense,Dense,Dense)	Dense	double	5000	5000	0.0308805	0.809572	19.4297
matadd(Dense,Dense,Dense)	Dense	double	6000	6000	0.0558767	0.644276	15.4626
matadd(Dense,Dense,Dense)	Dense	double	7000	7000	0.0594325	0.824465	19.7872
matadd(Dense,Dense,Dense)	Dense	double	8000	8000	0.0659567	0.970334	23.288
matadd(Dense,Dense,Dense)	Dense	double	9000	9000	0.0798977	1.0138	24.3311
matadd(Dense,Dense,Dense)	Dense	double	10000	10000	0.103895	0.962512	23.1003
