func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sqrt(CRS)	CRS	float	10000	10000	0.000872738	0.928113
m_sqrt(CRS)	CRS	float	20000	20000	0.000286789	5.64875
m_sqrt(CRS)	CRS	float	30000	30000	0.000459904	5.28371
m_sqrt(CRS)	CRS	float	40000	40000	0.00136822	2.36804
m_sqrt(CRS)	CRS	float	50000	50000	0.00203401	1.99114
m_sqrt(CRS)	CRS	float	60000	60000	0.00265331	1.83167
m_sqrt(CRS)	CRS	float	70000	70000	0.00337351	1.68074
m_sqrt(CRS)	CRS	float	80000	80000	0.00376453	1.72133
m_sqrt(CRS)	CRS	float	90000	90000	0.00421027	1.73148
m_sqrt(CRS)	CRS	float	100000	100000	0.00467978	1.73085
m_sqrt(CRS)	CRS	double	10000	10000	0.000564474	1.43496
m_sqrt(CRS)	CRS	double	20000	20000	0.00126554	1.28009
m_sqrt(CRS)	CRS	double	30000	30000	0.00286788	0.847315
m_sqrt(CRS)	CRS	double	40000	40000	0.00382732	0.846544
m_sqrt(CRS)	CRS	double	50000	50000	0.00470694	0.860432
m_sqrt(CRS)	CRS	double	60000	60000	0.00564831	0.860434
m_sqrt(CRS)	CRS	double	70000	70000	0.00605303	0.936721
m_sqrt(CRS)	CRS	double	80000	80000	0.00709784	0.912953
m_sqrt(CRS)	CRS	double	90000	90000	0.00879786	0.82861
m_sqrt(CRS)	CRS	double	100000	100000	0.0115418	0.7018
