func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(Dense,Dense)	Dense	float	1000	1000	0.00018118	5.51936	44.1549
sm_mul(Dense,Dense)	Dense	float	2000	2000	0.000540933	7.39463	59.1571
sm_mul(Dense,Dense)	Dense	float	3000	3000	0.00114026	7.89292	63.1434
sm_mul(Dense,Dense)	Dense	float	4000	4000	0.00183488	8.71993	69.7594
sm_mul(Dense,Dense)	Dense	float	5000	5000	0.00249397	10.0242	80.1935
sm_mul(Dense,Dense)	Dense	float	6000	6000	0.00351346	10.2463	81.9704
sm_mul(Dense,Dense)	Dense	float	7000	7000	0.00480585	10.1959	81.5672
sm_mul(Dense,Dense)	Dense	float	8000	8000	0.00614555	10.414	83.3123
sm_mul(Dense,Dense)	Dense	float	9000	9000	0.00778491	10.4048	83.238
sm_mul(Dense,Dense)	Dense	float	10000	10000	0.00951377	10.5111	84.0887
sm_mul(Dense,Dense)	Dense	double	1000	1000	0.000261174	3.82886	61.2618
sm_mul(Dense,Dense)	Dense	double	2000	2000	0.000749903	5.33403	85.3444
sm_mul(Dense,Dense)	Dense	double	3000	3000	0.00152188	5.91376	94.6201
sm_mul(Dense,Dense)	Dense	double	4000	4000	0.00275013	5.81791	93.0866
sm_mul(Dense,Dense)	Dense	double	5000	5000	0.00420956	5.93886	95.0217
sm_mul(Dense,Dense)	Dense	double	6000	6000	0.00598944	6.01058	96.1692
sm_mul(Dense,Dense)	Dense	double	7000	7000	0.00820772	5.96999	95.5198
sm_mul(Dense,Dense)	Dense	double	8000	8000	0.0106433	6.01316	96.2106
sm_mul(Dense,Dense)	Dense	double	9000	9000	0.0133764	6.05545	96.8871
sm_mul(Dense,Dense)	Dense	double	10000	10000	0.0164731	6.07052	97.1283
