func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(Dense,Dense,Dense)	Dense	float	1000	1000	0.000811602	1.23213	14.7856
mm_sub(Dense,Dense,Dense)	Dense	float	2000	2000	0.00153221	2.61061	31.3273
mm_sub(Dense,Dense,Dense)	Dense	float	3000	3000	0.00655213	1.3736	16.4832
mm_sub(Dense,Dense,Dense)	Dense	float	4000	4000	0.00994501	1.60885	19.3062
mm_sub(Dense,Dense,Dense)	Dense	float	5000	5000	0.0180276	1.38676	16.6411
mm_sub(Dense,Dense,Dense)	Dense	float	6000	6000	0.0269065	1.33797	16.0556
mm_sub(Dense,Dense,Dense)	Dense	float	7000	7000	0.0459081	1.06735	12.8082
mm_sub(Dense,Dense,Dense)	Dense	float	8000	8000	0.0304263	2.10344	25.2413
mm_sub(Dense,Dense,Dense)	Dense	float	9000	9000	0.0510121	1.58786	19.0543
mm_sub(Dense,Dense,Dense)	Dense	float	10000	10000	0.0516693	1.93539	23.2246
mm_sub(Dense,Dense,Dense)	Dense	double	1000	1000	0.000691148	1.44687	34.7248
mm_sub(Dense,Dense,Dense)	Dense	double	2000	2000	0.0100747	0.397034	9.52883
mm_sub(Dense,Dense,Dense)	Dense	double	3000	3000	0.00937978	0.959511	23.0283
mm_sub(Dense,Dense,Dense)	Dense	double	4000	4000	0.0214419	0.746203	17.9089
mm_sub(Dense,Dense,Dense)	Dense	double	5000	5000	0.0364254	0.686335	16.472
mm_sub(Dense,Dense,Dense)	Dense	double	6000	6000	0.0464155	0.775603	18.6145
mm_sub(Dense,Dense,Dense)	Dense	double	7000	7000	0.0616386	0.794957	19.079
mm_sub(Dense,Dense,Dense)	Dense	double	8000	8000	0.0820955	0.77958	18.7099
mm_sub(Dense,Dense,Dense)	Dense	double	9000	9000	0.100721	0.804199	19.3008
mm_sub(Dense,Dense,Dense)	Dense	double	10000	10000	0.0996078	1.00394	24.0945
