func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sqrt	vector	float	1000	0.000661158	0.0015125	0.0121
sqrt	vector	float	10000	6.90913e-06	1.44736	11.5789
sqrt	vector	float	100000	2.60038e-05	3.84559	30.7647
sqrt	vector	float	1000000	0.000116337	8.59572	68.7657
sqrt	vector	float	10000000	0.00303037	3.29993	26.3994
sqrt	vector	float	100000000	0.0299704	3.33663	26.693
sqrt	vector	double	1000	6.43503e-06	0.155399	2.48639
sqrt	vector	double	10000	2.29679e-05	0.435391	6.96625
sqrt	vector	double	100000	5.54994e-05	1.80182	28.8291
sqrt	vector	double	1000000	0.000408406	2.44854	39.1767
sqrt	vector	double	10000000	0.00566993	1.76369	28.219
sqrt	vector	double	100000000	0.0617924	1.61832	25.8931
