func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_sub	vector	float	1000	2.89387e-05	0.0345558	0.414669
vv_sub	vector	float	10000	3.65369e-05	0.273696	3.28435
vv_sub	vector	float	100000	6.55126e-05	1.52642	18.3171
vv_sub	vector	float	1000000	0.000242273	4.12757	49.5308
vv_sub	vector	float	10000000	0.00148369	6.73996	80.8795
vv_sub	vector	float	100000000	0.0127017	7.87295	94.4753
vv_sub	vector	double	1000	2.58362e-05	0.0387054	0.92893
vv_sub	vector	double	10000	3.93418e-05	0.254182	6.10038
vv_sub	vector	double	100000	0.000113888	0.878057	21.0734
vv_sub	vector	double	1000000	0.000423516	2.36119	56.6685
vv_sub	vector	double	10000000	0.0026292	3.80344	91.2825
vv_sub	vector	double	100000000	0.0243121	4.11317	98.7161
