func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(CRS)	CRS	float	10000	10000	0.000327245	2.47521
m_ceil(CRS)	CRS	float	20000	20000	0.000579027	2.7978
m_ceil(CRS)	CRS	float	30000	30000	0.000774261	3.13848
m_ceil(CRS)	CRS	float	40000	40000	0.00096337	3.36319
m_ceil(CRS)	CRS	float	50000	50000	0.00114376	3.54094
m_ceil(CRS)	CRS	float	60000	60000	0.00135804	3.57869
m_ceil(CRS)	CRS	float	70000	70000	0.00142828	3.96981
m_ceil(CRS)	CRS	float	80000	80000	0.00149777	4.32644
m_ceil(CRS)	CRS	float	90000	90000	0.00176051	4.14084
m_ceil(CRS)	CRS	float	100000	100000	0.00170622	4.74733
m_ceil(CRS)	CRS	double	10000	10000	0.000400758	2.02117
m_ceil(CRS)	CRS	double	20000	20000	0.000676494	2.3947
m_ceil(CRS)	CRS	double	30000	30000	0.000950982	2.55525
m_ceil(CRS)	CRS	double	40000	40000	0.00122502	2.64486
m_ceil(CRS)	CRS	double	50000	50000	0.00150205	2.69632
m_ceil(CRS)	CRS	double	60000	60000	0.00176908	2.74719
m_ceil(CRS)	CRS	double	70000	70000	0.00205411	2.76032
m_ceil(CRS)	CRS	double	80000	80000	0.0022959	2.82242
m_ceil(CRS)	CRS	double	90000	90000	0.00256431	2.84287
m_ceil(CRS)	CRS	double	100000	100000	0.00282666	2.86557
