func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_add(CRS,CRS)	CRS	float	10000	10000	0.000126189	12.8379	51.3516
sm_add(CRS,CRS)	CRS	float	20000	20000	0.000149138	21.7249	86.8996
sm_add(CRS,CRS)	CRS	float	30000	30000	0.000334168	14.5436	58.1744
sm_add(CRS,CRS)	CRS	float	40000	40000	0.00306011	2.11757	8.47028
sm_add(CRS,CRS)	CRS	float	50000	50000	0.00528033	1.53399	6.13598
sm_add(CRS,CRS)	CRS	float	60000	60000	0.00710882	1.36732	5.46926
sm_add(CRS,CRS)	CRS	float	70000	70000	0.00872647	1.29949	5.19798
sm_add(CRS,CRS)	CRS	float	80000	80000	0.0105412	1.22946	4.91785
sm_add(CRS,CRS)	CRS	float	90000	90000	0.0120791	1.20704	4.82817
sm_add(CRS,CRS)	CRS	float	100000	100000	0.0134268	1.20654	4.82616
sm_add(CRS,CRS)	CRS	double	10000	10000	0.000530636	3.05294	24.4235
sm_add(CRS,CRS)	CRS	double	20000	20000	0.00316154	1.02482	8.19853
sm_add(CRS,CRS)	CRS	double	30000	30000	0.00754859	0.643829	5.15063
sm_add(CRS,CRS)	CRS	double	40000	40000	0.00968271	0.669234	5.35388
sm_add(CRS,CRS)	CRS	double	50000	50000	0.0138603	0.584405	4.67524
sm_add(CRS,CRS)	CRS	double	60000	60000	0.0168856	0.575638	4.6051
sm_add(CRS,CRS)	CRS	double	70000	70000	0.0099493	1.13978	9.11823
sm_add(CRS,CRS)	CRS	double	80000	80000	0.0233482	0.555075	4.4406
sm_add(CRS,CRS)	CRS	double	90000	90000	0.0257159	0.566964	4.53571
sm_add(CRS,CRS)	CRS	double	100000	100000	0.00995394	1.6275	13.02
