func	kind	prec	M	N	time[sec]
convert(COO,CRS)	CRS	float	10000	10000	0.0066549
convert(COO,CRS)	CRS	float	20000	20000	0.0128102
convert(COO,CRS)	CRS	float	30000	30000	0.0232547
convert(COO,CRS)	CRS	float	40000	40000	0.0308678
convert(COO,CRS)	CRS	float	50000	50000	0.0376233
convert(COO,CRS)	CRS	float	60000	60000	0.0448201
convert(COO,CRS)	CRS	float	70000	70000	0.0531313
convert(COO,CRS)	CRS	float	80000	80000	0.0597476
convert(COO,CRS)	CRS	float	90000	90000	0.0673194
convert(COO,CRS)	CRS	float	100000	100000	0.0739234
convert(COO,CRS)	CRS	double	10000	10000	0.00496871
convert(COO,CRS)	CRS	double	20000	20000	0.0132538
convert(COO,CRS)	CRS	double	30000	30000	0.0283794
convert(COO,CRS)	CRS	double	40000	40000	0.0378059
convert(COO,CRS)	CRS	double	50000	50000	0.047205
convert(COO,CRS)	CRS	double	60000	60000	0.0621725
convert(COO,CRS)	CRS	double	70000	70000	0.0724831
convert(COO,CRS)	CRS	double	80000	80000	0.0819615
convert(COO,CRS)	CRS	double	90000	90000	0.0923455
convert(COO,CRS)	CRS	double	100000	100000	0.102836
