func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,CRS,Dense)	CRS	float	1000	1000	1000	0.0024328	66.59
matmul(Dense,CRS,Dense)	CRS	float	1500	1500	1500	0.00548827	66.4144
matmul(Dense,CRS,Dense)	CRS	float	2000	2000	2000	0.0100946	64.1927
matmul(Dense,CRS,Dense)	CRS	float	2500	2500	2500	0.0201901	50.1484
matmul(Dense,CRS,Dense)	CRS	float	3000	3000	3000	0.0414293	35.1925
matmul(Dense,CRS,Dense)	CRS	double	1000	1000	1000	0.0157471	10.2876
matmul(Dense,CRS,Dense)	CRS	double	1500	1500	1500	0.033685	10.8209
matmul(Dense,CRS,Dense)	CRS	double	2000	2000	2000	0.0658863	9.83512
matmul(Dense,CRS,Dense)	CRS	double	2500	2500	2500	0.090709	11.1621
matmul(Dense,CRS,Dense)	CRS	double	3000	3000	3000	0.127781	11.4101
