func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
atanh	vector	float	1000	4.78146e-05	0.0209141	0.167313
atanh	vector	float	10000	3.51936e-05	0.284143	2.27314
atanh	vector	float	100000	8.05805e-05	1.24099	9.92796
atanh	vector	float	1000000	0.000289612	3.45289	27.6231
atanh	vector	float	10000000	0.00180588	5.53746	44.2997
atanh	vector	float	100000000	0.0126885	7.88118	63.0494
atanh	vector	double	1000	6.9542e-05	0.0143798	0.230077
atanh	vector	double	10000	7.75599e-05	0.128933	2.06292
atanh	vector	double	100000	0.000178707	0.559576	8.95322
atanh	vector	double	1000000	0.000890319	1.12319	17.9711
atanh	vector	double	10000000	0.00678382	1.4741	23.5855
atanh	vector	double	100000000	0.062578	1.59801	25.5681
