func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_add(Dense,Dense)	Dense	float	1000	1000	3.61885e-05	27.6331	221.065
sm_add(Dense,Dense)	Dense	float	2000	2000	0.000117301	34.1004	272.803
sm_add(Dense,Dense)	Dense	float	3000	3000	0.00561861	1.60182	12.8145
sm_add(Dense,Dense)	Dense	float	4000	4000	0.0133092	1.20217	9.61738
sm_add(Dense,Dense)	Dense	float	5000	5000	0.0157767	1.58461	12.6769
sm_add(Dense,Dense)	Dense	float	6000	6000	0.0325382	1.10639	8.85114
sm_add(Dense,Dense)	Dense	float	7000	7000	0.0451771	1.08462	8.67697
sm_add(Dense,Dense)	Dense	float	8000	8000	0.0339697	1.88403	15.0722
sm_add(Dense,Dense)	Dense	float	9000	9000	0.0757254	1.06965	8.55723
sm_add(Dense,Dense)	Dense	float	10000	10000	0.0863905	1.15753	9.26028
sm_add(Dense,Dense)	Dense	double	1000	1000	6.17492e-05	16.1945	259.113
sm_add(Dense,Dense)	Dense	double	2000	2000	0.00298747	1.33893	21.4228
sm_add(Dense,Dense)	Dense	double	3000	3000	0.0149976	0.600095	9.60153
sm_add(Dense,Dense)	Dense	double	4000	4000	0.0292004	0.547937	8.767
sm_add(Dense,Dense)	Dense	double	5000	5000	0.0381883	0.654651	10.4744
sm_add(Dense,Dense)	Dense	double	6000	6000	0.0666071	0.540483	8.64772
sm_add(Dense,Dense)	Dense	double	7000	7000	0.0916469	0.534661	8.55457
sm_add(Dense,Dense)	Dense	double	8000	8000	0.11948	0.535654	8.57046
sm_add(Dense,Dense)	Dense	double	9000	9000	0.0946141	0.856109	13.6977
sm_add(Dense,Dense)	Dense	double	10000	10000	0.177103	0.564643	9.03429
