func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_div(Dense,Dense)	Dense	float	1000	1000	0.000258312	3.87129	30.9703
sm_div(Dense,Dense)	Dense	float	2000	2000	0.000850082	4.70543	37.6434
sm_div(Dense,Dense)	Dense	float	3000	3000	0.00180862	4.97617	39.8094
sm_div(Dense,Dense)	Dense	float	4000	4000	0.00289382	5.52903	44.2322
sm_div(Dense,Dense)	Dense	float	5000	5000	0.00390196	6.40704	51.2564
sm_div(Dense,Dense)	Dense	float	6000	6000	0.00560948	6.4177	51.3416
sm_div(Dense,Dense)	Dense	float	7000	7000	0.00761347	6.43596	51.4877
sm_div(Dense,Dense)	Dense	float	8000	8000	0.00987184	6.48309	51.8647
sm_div(Dense,Dense)	Dense	float	9000	9000	0.0124174	6.5231	52.1848
sm_div(Dense,Dense)	Dense	float	10000	10000	0.0152563	6.55466	52.4373
sm_div(Dense,Dense)	Dense	double	1000	1000	0.000449782	2.2233	35.5728
sm_div(Dense,Dense)	Dense	double	2000	2000	0.00167915	2.38216	38.1146
sm_div(Dense,Dense)	Dense	double	3000	3000	0.00375888	2.39433	38.3093
sm_div(Dense,Dense)	Dense	double	4000	4000	0.00683346	2.34142	37.4627
sm_div(Dense,Dense)	Dense	double	5000	5000	0.0105117	2.3783	38.0528
sm_div(Dense,Dense)	Dense	double	6000	6000	0.0150964	2.38467	38.1548
sm_div(Dense,Dense)	Dense	double	7000	7000	0.0205561	2.38372	38.1395
sm_div(Dense,Dense)	Dense	double	8000	8000	0.0270699	2.36425	37.828
sm_div(Dense,Dense)	Dense	double	9000	9000	0.0340856	2.37637	38.0219
sm_div(Dense,Dense)	Dense	double	10000	10000	0.0421236	2.37396	37.9834
