func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sinh(CRS)	CRS	float	10000	10000	0.000412731	1.96254
m_sinh(CRS)	CRS	float	20000	20000	0.000686836	2.35864
m_sinh(CRS)	CRS	float	30000	30000	0.00101284	2.39919
m_sinh(CRS)	CRS	float	40000	40000	0.00119845	2.70349
m_sinh(CRS)	CRS	float	50000	50000	0.00143349	2.82526
m_sinh(CRS)	CRS	float	60000	60000	0.00153659	3.16284
m_sinh(CRS)	CRS	float	70000	70000	0.00173572	3.26665
m_sinh(CRS)	CRS	float	80000	80000	0.00180211	3.59578
m_sinh(CRS)	CRS	float	90000	90000	0.00188726	3.86274
m_sinh(CRS)	CRS	float	100000	100000	0.00209447	3.86733
m_sinh(CRS)	CRS	double	10000	10000	0.00182253	0.444436
m_sinh(CRS)	CRS	double	20000	20000	0.00332891	0.486646
m_sinh(CRS)	CRS	double	30000	30000	0.00486156	0.49984
m_sinh(CRS)	CRS	double	40000	40000	0.00640127	0.506149
m_sinh(CRS)	CRS	double	50000	50000	0.00795928	0.50884
m_sinh(CRS)	CRS	double	60000	60000	0.00949424	0.511889
m_sinh(CRS)	CRS	double	70000	70000	0.0110596	0.512677
m_sinh(CRS)	CRS	double	80000	80000	0.0126147	0.513685
m_sinh(CRS)	CRS	double	90000	90000	0.0141428	0.515457
m_sinh(CRS)	CRS	double	100000	100000	0.0157046	0.515774
