func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asinh	vector	float	1000	0.000715682	0.00139727	0.0111781
asinh	vector	float	10000	1.8293e-05	0.546657	4.37326
asinh	vector	float	100000	8.67546e-05	1.15268	9.22141
asinh	vector	float	1000000	0.000494109	2.02385	16.1908
asinh	vector	float	10000000	0.00501876	1.99252	15.9402
asinh	vector	float	100000000	0.0487898	2.04961	16.3969
asinh	vector	double	1000	1.5544e-05	0.0643336	1.02934
asinh	vector	double	10000	2.68569e-05	0.372344	5.9575
asinh	vector	double	100000	0.000116259	0.860146	13.7623
asinh	vector	double	1000000	0.00102693	0.973774	15.5804
asinh	vector	double	10000000	0.0105141	0.951106	15.2177
asinh	vector	double	100000000	0.0902513	1.10802	17.7283
