func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asin(Dense)	Dense	float	1000	1000	0.00025721	3.88787
m_asin(Dense)	Dense	float	2000	2000	0.000825261	4.84695
m_asin(Dense)	Dense	float	3000	3000	0.00176724	5.09269
m_asin(Dense)	Dense	float	4000	4000	0.00290793	5.50219
m_asin(Dense)	Dense	float	5000	5000	0.00408776	6.11582
m_asin(Dense)	Dense	float	6000	6000	0.00547136	6.57971
m_asin(Dense)	Dense	float	7000	7000	0.00735167	6.66516
m_asin(Dense)	Dense	float	8000	8000	0.00954147	6.70756
m_asin(Dense)	Dense	float	9000	9000	0.0120286	6.73398
m_asin(Dense)	Dense	float	10000	10000	0.0148084	6.7529
m_asin(Dense)	Dense	double	1000	1000	0.000511754	1.95406
m_asin(Dense)	Dense	double	2000	2000	0.00170477	2.34635
m_asin(Dense)	Dense	double	3000	3000	0.00365992	2.45907
m_asin(Dense)	Dense	double	4000	4000	0.0064537	2.4792
m_asin(Dense)	Dense	double	5000	5000	0.00998102	2.50476
m_asin(Dense)	Dense	double	6000	6000	0.0142762	2.52168
m_asin(Dense)	Dense	double	7000	7000	0.0193921	2.5268
m_asin(Dense)	Dense	double	8000	8000	0.025201	2.53958
m_asin(Dense)	Dense	double	9000	9000	0.0317808	2.5487
m_asin(Dense)	Dense	double	10000	10000	0.0392541	2.54751
