func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matsub(Dense,Dense,Dense)	Dense	float	1000	1000	0.000827557	1.20838	14.5005
matsub(Dense,Dense,Dense)	Dense	float	2000	2000	0.0023443	1.70627	20.4752
matsub(Dense,Dense,Dense)	Dense	float	3000	3000	0.00495687	1.81566	21.7879
matsub(Dense,Dense,Dense)	Dense	float	4000	4000	0.0162666	0.983608	11.8033
matsub(Dense,Dense,Dense)	Dense	float	5000	5000	0.0136822	1.82719	21.9263
matsub(Dense,Dense,Dense)	Dense	float	6000	6000	0.018998	1.89493	22.7392
matsub(Dense,Dense,Dense)	Dense	float	7000	7000	0.0476888	1.02749	12.3299
matsub(Dense,Dense,Dense)	Dense	float	8000	8000	0.0714214	0.896091	10.7531
matsub(Dense,Dense,Dense)	Dense	float	9000	9000	0.094161	0.860229	10.3227
matsub(Dense,Dense,Dense)	Dense	float	10000	10000	0.0616823	1.62121	19.4545
matsub(Dense,Dense,Dense)	Dense	double	1000	1000	0.000208991	4.78489	114.837
matsub(Dense,Dense,Dense)	Dense	double	2000	2000	0.00594688	0.672622	16.1429
matsub(Dense,Dense,Dense)	Dense	double	3000	3000	0.0100208	0.898136	21.5553
matsub(Dense,Dense,Dense)	Dense	double	4000	4000	0.014846	1.07773	25.8656
matsub(Dense,Dense,Dense)	Dense	double	5000	5000	0.0401013	0.623421	14.9621
matsub(Dense,Dense,Dense)	Dense	double	6000	6000	0.0476714	0.75517	18.1241
matsub(Dense,Dense,Dense)	Dense	double	7000	7000	0.0575727	0.851097	20.4263
matsub(Dense,Dense,Dense)	Dense	double	8000	8000	0.105612	0.605992	14.5438
matsub(Dense,Dense,Dense)	Dense	double	9000	9000	0.10257	0.789701	18.9528
matsub(Dense,Dense,Dense)	Dense	double	10000	10000	0.10805	0.9255	22.212
