func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vecsub	vector	float	1000	3.38065e-05	0.0295801	0.354961
vecsub	vector	float	10000	3.16197e-05	0.316259	3.7951
vecsub	vector	float	100000	6.58217e-05	1.51926	18.2311
vecsub	vector	float	1000000	0.000245901	4.06668	48.8002
vecsub	vector	float	10000000	0.00147955	6.75883	81.106
vecsub	vector	float	100000000	0.0126004	7.93625	95.235
vecsub	vector	double	1000	6.52359e-05	0.015329	0.367895
vecsub	vector	double	10000	6.38105e-05	0.156714	3.76114
vecsub	vector	double	100000	9.93042e-05	1.00701	24.1682
vecsub	vector	double	1000000	0.000415343	2.40765	57.7836
vecsub	vector	double	10000000	0.002662	3.75657	90.1576
vecsub	vector	double	100000000	0.0243031	4.11471	98.753
