func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	10000	10000	0.00880165	0.184056
matvec(CRS)	CRS	float	20000	20000	0.0004843	6.69007
matvec(CRS)	CRS	float	30000	30000	0.000659677	7.36725
matvec(CRS)	CRS	float	40000	40000	0.000830412	7.80335
matvec(CRS)	CRS	float	50000	50000	0.000988663	8.19288
matvec(CRS)	CRS	float	60000	60000	0.00114435	8.49387
matvec(CRS)	CRS	float	70000	70000	0.00132161	8.58045
matvec(CRS)	CRS	float	80000	80000	0.00155323	8.34391
matvec(CRS)	CRS	float	90000	90000	0.00162786	8.95653
matvec(CRS)	CRS	float	100000	100000	0.00178226	9.08959
matvec(CRS)	CRS	double	10000	10000	0.000350624	4.62033
matvec(CRS)	CRS	double	20000	20000	0.000580465	5.58173
matvec(CRS)	CRS	double	30000	30000	0.000786173	6.18185
matvec(CRS)	CRS	double	40000	40000	0.00099158	6.53503
matvec(CRS)	CRS	double	50000	50000	0.00120102	6.74424
matvec(CRS)	CRS	double	60000	60000	0.0014091	6.898
matvec(CRS)	CRS	double	70000	70000	0.00163947	6.91686
matvec(CRS)	CRS	double	80000	80000	0.00181913	7.12429
matvec(CRS)	CRS	double	90000	90000	0.00202743	7.19136
matvec(CRS)	CRS	double	100000	100000	0.00222034	7.29619
