func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_div(Dense,Dense)	Dense	float	1000	1000	0.000259422	3.85473	30.8378
sm_div(Dense,Dense)	Dense	float	2000	2000	0.000938084	4.26401	34.1121
sm_div(Dense,Dense)	Dense	float	3000	3000	0.00180463	4.98717	39.8974
sm_div(Dense,Dense)	Dense	float	4000	4000	0.00284336	5.62714	45.0171
sm_div(Dense,Dense)	Dense	float	5000	5000	0.00386487	6.46852	51.7482
sm_div(Dense,Dense)	Dense	float	6000	6000	0.00559684	6.4322	51.4576
sm_div(Dense,Dense)	Dense	float	7000	7000	0.00777288	6.30397	50.4317
sm_div(Dense,Dense)	Dense	float	8000	8000	0.00983917	6.50462	52.0369
sm_div(Dense,Dense)	Dense	float	9000	9000	0.0123971	6.53378	52.2703
sm_div(Dense,Dense)	Dense	float	10000	10000	0.0152348	6.5639	52.5112
sm_div(Dense,Dense)	Dense	double	1000	1000	0.000450816	2.2182	35.4912
sm_div(Dense,Dense)	Dense	double	2000	2000	0.00167635	2.38614	38.1783
sm_div(Dense,Dense)	Dense	double	3000	3000	0.00375577	2.39631	38.341
sm_div(Dense,Dense)	Dense	double	4000	4000	0.00681621	2.34734	37.5575
sm_div(Dense,Dense)	Dense	double	5000	5000	0.0105742	2.36424	37.8279
sm_div(Dense,Dense)	Dense	double	6000	6000	0.0151265	2.37993	38.0788
sm_div(Dense,Dense)	Dense	double	7000	7000	0.0205898	2.37982	38.0771
sm_div(Dense,Dense)	Dense	double	8000	8000	0.0271523	2.35708	37.7132
sm_div(Dense,Dense)	Dense	double	9000	9000	0.0341539	2.37162	37.9459
sm_div(Dense,Dense)	Dense	double	10000	10000	0.0421901	2.37022	37.9236
