func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(CRS)	CRS	float	10000	10000	8.19852e-05	9.87983
m_ceil(CRS)	CRS	float	20000	20000	0.000486664	3.32879
m_ceil(CRS)	CRS	float	30000	30000	0.00168672	1.44066
m_ceil(CRS)	CRS	float	40000	40000	0.0022454	1.44295
m_ceil(CRS)	CRS	float	50000	50000	0.00279115	1.45102
m_ceil(CRS)	CRS	float	60000	60000	0.00330821	1.46907
m_ceil(CRS)	CRS	float	70000	70000	0.00385056	1.47251
m_ceil(CRS)	CRS	float	80000	80000	0.00440681	1.47045
m_ceil(CRS)	CRS	float	90000	90000	0.0049774	1.46462
m_ceil(CRS)	CRS	float	100000	100000	0.00551547	1.4686
m_ceil(CRS)	CRS	double	10000	10000	0.000437411	1.8518
m_ceil(CRS)	CRS	double	20000	20000	0.00218546	0.741264
m_ceil(CRS)	CRS	double	30000	30000	0.00329993	0.736379
m_ceil(CRS)	CRS	double	40000	40000	0.00440294	0.735872
m_ceil(CRS)	CRS	double	50000	50000	0.00550386	0.735848
m_ceil(CRS)	CRS	double	60000	60000	0.00658554	0.737981
m_ceil(CRS)	CRS	double	70000	70000	0.00768548	0.737755
m_ceil(CRS)	CRS	double	80000	80000	0.00875572	0.740088
m_ceil(CRS)	CRS	double	90000	90000	0.0102315	0.712505
m_ceil(CRS)	CRS	double	100000	100000	0.0116582	0.694787
