func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	10000	10000	0.000192821	8.40156
matvec(CRS)	CRS	float	20000	20000	0.000792741	4.08709
matvec(CRS)	CRS	float	30000	30000	0.00124155	3.91446
matvec(CRS)	CRS	float	40000	40000	0.00165466	3.9162
matvec(CRS)	CRS	float	50000	50000	0.0020571	3.93757
matvec(CRS)	CRS	float	60000	60000	0.00254568	3.81824
matvec(CRS)	CRS	float	70000	70000	0.0029776	3.80844
matvec(CRS)	CRS	float	80000	80000	0.00339113	3.82174
matvec(CRS)	CRS	float	90000	90000	0.00376422	3.87331
matvec(CRS)	CRS	float	100000	100000	0.00424238	3.81861
matvec(CRS)	CRS	double	10000	10000	0.000578005	2.80274
matvec(CRS)	CRS	double	20000	20000	0.00125973	2.57199
matvec(CRS)	CRS	double	30000	30000	0.00188939	2.57226
matvec(CRS)	CRS	double	40000	40000	0.00251417	2.57739
matvec(CRS)	CRS	double	50000	50000	0.0031568	2.56589
matvec(CRS)	CRS	double	60000	60000	0.00376611	2.58091
matvec(CRS)	CRS	double	70000	70000	0.00439109	2.5825
matvec(CRS)	CRS	double	80000	80000	0.0050096	2.58703
matvec(CRS)	CRS	double	90000	90000	0.00564103	2.58463
matvec(CRS)	CRS	double	100000	100000	0.00625541	2.58976
