func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sinh(Dense)	Dense	float	1000	1000	0.000557848	1.7926
m_sinh(Dense)	Dense	float	2000	2000	0.00174509	2.29215
m_sinh(Dense)	Dense	float	3000	3000	0.00388741	2.31517
m_sinh(Dense)	Dense	float	4000	4000	0.00689125	2.32178
m_sinh(Dense)	Dense	float	5000	5000	0.0108127	2.3121
m_sinh(Dense)	Dense	float	6000	6000	0.0155443	2.31597
m_sinh(Dense)	Dense	float	7000	7000	0.0211224	2.31982
m_sinh(Dense)	Dense	float	8000	8000	0.0275498	2.32307
m_sinh(Dense)	Dense	float	9000	9000	0.0348889	2.32165
m_sinh(Dense)	Dense	float	10000	10000	0.043053	2.32272
m_sinh(Dense)	Dense	double	1000	1000	0.000557937	1.79232
m_sinh(Dense)	Dense	double	2000	2000	0.00280818	1.42441
m_sinh(Dense)	Dense	double	3000	3000	0.00626922	1.43559
m_sinh(Dense)	Dense	double	4000	4000	0.0111402	1.43624
m_sinh(Dense)	Dense	double	5000	5000	0.0173174	1.44364
m_sinh(Dense)	Dense	double	6000	6000	0.0248962	1.44601
m_sinh(Dense)	Dense	double	7000	7000	0.0348345	1.40665
m_sinh(Dense)	Dense	double	8000	8000	0.0463495	1.38081
m_sinh(Dense)	Dense	double	9000	9000	0.0593429	1.36495
m_sinh(Dense)	Dense	double	10000	10000	0.0737228	1.35643
