func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
atan	vector	float	1000	1.15378e-05	0.0866714	0.693371
atan	vector	float	10000	9.57293e-06	1.04461	8.3569
atan	vector	float	100000	6.04176e-05	1.65515	13.2412
atan	vector	float	1000000	0.000469082	2.13182	17.0546
atan	vector	float	10000000	0.00475247	2.10417	16.8333
atan	vector	float	100000000	0.0476744	2.09756	16.7805
atan	vector	double	1000	8.88387e-06	0.112564	1.80102
atan	vector	double	10000	1.77304e-05	0.564002	9.02403
atan	vector	double	100000	0.000122521	0.816188	13.059
atan	vector	double	1000000	0.00103001	0.970869	15.5339
atan	vector	double	10000000	0.0103294	0.968112	15.4898
atan	vector	double	100000000	0.103341	0.967671	15.4827
