func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_reciprocal(CRS)	CRS	float	10000	10000	0.00018403	4.40147
m_reciprocal(CRS)	CRS	float	20000	20000	0.00050725	3.19369
m_reciprocal(CRS)	CRS	float	30000	30000	0.00173692	1.39902
m_reciprocal(CRS)	CRS	float	40000	40000	0.00233204	1.38934
m_reciprocal(CRS)	CRS	float	50000	50000	0.00289614	1.39841
m_reciprocal(CRS)	CRS	float	60000	60000	0.00333144	1.45883
m_reciprocal(CRS)	CRS	float	70000	70000	0.00385435	1.47107
m_reciprocal(CRS)	CRS	float	80000	80000	0.00440819	1.46999
m_reciprocal(CRS)	CRS	float	90000	90000	0.00496107	1.46944
m_reciprocal(CRS)	CRS	float	100000	100000	0.00551845	1.4678
m_reciprocal(CRS)	CRS	double	10000	10000	0.000474522	1.70698
m_reciprocal(CRS)	CRS	double	20000	20000	0.00222329	0.728651
m_reciprocal(CRS)	CRS	double	30000	30000	0.00331902	0.732143
m_reciprocal(CRS)	CRS	double	40000	40000	0.00439148	0.737793
m_reciprocal(CRS)	CRS	double	50000	50000	0.00549237	0.737387
m_reciprocal(CRS)	CRS	double	60000	60000	0.00658069	0.738524
m_reciprocal(CRS)	CRS	double	70000	70000	0.00766736	0.739499
m_reciprocal(CRS)	CRS	double	80000	80000	0.00874239	0.741216
m_reciprocal(CRS)	CRS	double	90000	90000	0.0102014	0.714607
m_reciprocal(CRS)	CRS	double	100000	100000	0.0116314	0.696391
