func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sum	vector	float	1000	3.30817e-06	0.302282	1.20913
sum	vector	float	10000	3.3105e-06	3.02069	12.0828
sum	vector	float	100000	9.41697e-06	10.6191	42.4765
sum	vector	float	1000000	4.88728e-05	20.4613	81.8451
sum	vector	float	10000000	0.00111511	8.96769	35.8708
sum	vector	float	100000000	0.0108704	9.19926	36.797
sum	vector	double	1000	3.64807e-06	0.274118	2.19294
sum	vector	double	10000	3.74817e-06	2.66797	21.3438
sum	vector	double	100000	9.5171e-06	10.5074	84.0592
sum	vector	double	1000000	4.59837e-05	21.7468	173.975
sum	vector	double	10000000	0.00225048	4.4435	35.548
sum	vector	double	100000000	0.0225004	4.44437	35.555
