func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(CRS)	CRS	float	10000	10000	0.000319488	2.5353
m_atanh(CRS)	CRS	float	20000	20000	0.000577381	2.80577
m_atanh(CRS)	CRS	float	30000	30000	0.000836704	2.90425
m_atanh(CRS)	CRS	float	40000	40000	0.00109513	2.95855
m_atanh(CRS)	CRS	float	50000	50000	0.00135361	2.992
m_atanh(CRS)	CRS	float	60000	60000	0.00130488	3.72449
m_atanh(CRS)	CRS	float	70000	70000	0.00139287	4.07073
m_atanh(CRS)	CRS	float	80000	80000	0.00158307	4.09331
m_atanh(CRS)	CRS	float	90000	90000	0.0017726	4.1126
m_atanh(CRS)	CRS	float	100000	100000	0.00196229	4.12784
m_atanh(CRS)	CRS	double	10000	10000	0.00108913	0.74371
m_atanh(CRS)	CRS	double	20000	20000	0.00211927	0.764413
m_atanh(CRS)	CRS	double	30000	30000	0.0031503	0.771356
m_atanh(CRS)	CRS	double	40000	40000	0.00417912	0.775283
m_atanh(CRS)	CRS	double	50000	50000	0.00524279	0.77249
m_atanh(CRS)	CRS	double	60000	60000	0.00629879	0.771577
m_atanh(CRS)	CRS	double	70000	70000	0.00735737	0.770656
m_atanh(CRS)	CRS	double	80000	80000	0.00839105	0.772251
m_atanh(CRS)	CRS	double	90000	90000	0.00947668	0.769257
m_atanh(CRS)	CRS	double	100000	100000	0.0104765	0.773162
