func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_add(Dense,Dense)	Dense	float	1000	1000	0.000186671	5.35703	42.8562
sm_add(Dense,Dense)	Dense	float	2000	2000	0.000545244	7.33616	58.6893
sm_add(Dense,Dense)	Dense	float	3000	3000	0.00114447	7.86391	62.9113
sm_add(Dense,Dense)	Dense	float	4000	4000	0.00181405	8.82007	70.5605
sm_add(Dense,Dense)	Dense	float	5000	5000	0.00246683	10.1345	81.0757
sm_add(Dense,Dense)	Dense	float	6000	6000	0.00351621	10.2383	81.9065
sm_add(Dense,Dense)	Dense	float	7000	7000	0.00501939	9.76213	78.0971
sm_add(Dense,Dense)	Dense	float	8000	8000	0.00619852	10.3251	82.6004
sm_add(Dense,Dense)	Dense	float	9000	9000	0.00775354	10.4468	83.5747
sm_add(Dense,Dense)	Dense	float	10000	10000	0.00947801	10.5507	84.4059
sm_add(Dense,Dense)	Dense	double	1000	1000	0.000223625	4.47177	71.5483
sm_add(Dense,Dense)	Dense	double	2000	2000	0.000709951	5.63419	90.1471
sm_add(Dense,Dense)	Dense	double	3000	3000	0.00152228	5.91218	94.5948
sm_add(Dense,Dense)	Dense	double	4000	4000	0.00274261	5.83386	93.3417
sm_add(Dense,Dense)	Dense	double	5000	5000	0.00428195	5.83846	93.4153
sm_add(Dense,Dense)	Dense	double	6000	6000	0.00606599	5.93473	94.9556
sm_add(Dense,Dense)	Dense	double	7000	7000	0.00817718	5.99229	95.8766
sm_add(Dense,Dense)	Dense	double	8000	8000	0.0106129	6.03039	96.4863
sm_add(Dense,Dense)	Dense	double	9000	9000	0.0133728	6.05706	96.9129
sm_add(Dense,Dense)	Dense	double	10000	10000	0.0164512	6.0786	97.2576
