func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(CRS)	CRS	float	10000	10000	0.00078007	1.03837
m_atanh(CRS)	CRS	float	20000	20000	0.00137219	1.1806
m_atanh(CRS)	CRS	float	30000	30000	0.00202087	1.20245
m_atanh(CRS)	CRS	float	40000	40000	0.00278705	1.16252
m_atanh(CRS)	CRS	float	50000	50000	0.00346373	1.16926
m_atanh(CRS)	CRS	float	60000	60000	0.00412	1.17961
m_atanh(CRS)	CRS	float	70000	70000	0.0047431	1.19542
m_atanh(CRS)	CRS	float	80000	80000	0.00556362	1.16471
m_atanh(CRS)	CRS	float	90000	90000	0.00613908	1.18747
m_atanh(CRS)	CRS	float	100000	100000	0.006973	1.16162
m_atanh(CRS)	CRS	double	10000	10000	0.00061089	1.32594
m_atanh(CRS)	CRS	double	20000	20000	0.00232645	0.696339
m_atanh(CRS)	CRS	double	30000	30000	0.00341847	0.710844
m_atanh(CRS)	CRS	double	40000	40000	0.00450002	0.719996
m_atanh(CRS)	CRS	double	50000	50000	0.00566734	0.714621
m_atanh(CRS)	CRS	double	60000	60000	0.00673293	0.721826
m_atanh(CRS)	CRS	double	70000	70000	0.00788431	0.71915
m_atanh(CRS)	CRS	double	80000	80000	0.00898805	0.720957
m_atanh(CRS)	CRS	double	90000	90000	0.0104315	0.698845
m_atanh(CRS)	CRS	double	100000	100000	0.0118893	0.681283
