func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atan(CRS)	CRS	float	10000	10000	0.000812961	0.996358
m_atan(CRS)	CRS	float	20000	20000	0.0016001	1.01244
m_atan(CRS)	CRS	float	30000	30000	0.00231225	1.05093
m_atan(CRS)	CRS	float	40000	40000	0.00306221	1.05806
m_atan(CRS)	CRS	float	50000	50000	0.00378025	1.07136
m_atan(CRS)	CRS	float	60000	60000	0.00451621	1.07612
m_atan(CRS)	CRS	float	70000	70000	0.00527481	1.07492
m_atan(CRS)	CRS	float	80000	80000	0.00618373	1.04791
m_atan(CRS)	CRS	float	90000	90000	0.00681109	1.07031
m_atan(CRS)	CRS	float	100000	100000	0.00753608	1.07483
m_atan(CRS)	CRS	double	10000	10000	0.00158893	0.509776
m_atan(CRS)	CRS	double	20000	20000	0.00312072	0.519111
m_atan(CRS)	CRS	double	30000	30000	0.0046553	0.521986
m_atan(CRS)	CRS	double	40000	40000	0.00619366	0.523115
m_atan(CRS)	CRS	double	50000	50000	0.00774188	0.523129
m_atan(CRS)	CRS	double	60000	60000	0.00932643	0.5211
m_atan(CRS)	CRS	double	70000	70000	0.0108507	0.522545
m_atan(CRS)	CRS	double	80000	80000	0.012364	0.524103
m_atan(CRS)	CRS	double	90000	90000	0.0139455	0.522747
m_atan(CRS)	CRS	double	100000	100000	0.0155037	0.522454
