func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,CRS,Dense)	CRS	float	1000	1000	1000	0.0338292	4.78876
matmul(Dense,CRS,Dense)	CRS	float	1500	1500	1500	0.0481493	7.5702
matmul(Dense,CRS,Dense)	CRS	float	2000	2000	2000	0.100399	6.45425
matmul(Dense,CRS,Dense)	CRS	float	2500	2500	2500	0.131521	7.69838
matmul(Dense,CRS,Dense)	CRS	float	3000	3000	3000	0.164513	8.8625
matmul(Dense,CRS,Dense)	CRS	double	1000	1000	1000	0.0277754	5.83249
matmul(Dense,CRS,Dense)	CRS	double	1500	1500	1500	0.0464828	7.84161
matmul(Dense,CRS,Dense)	CRS	double	2000	2000	2000	0.0687819	9.42109
matmul(Dense,CRS,Dense)	CRS	double	2500	2500	2500	0.0958277	10.5658
matmul(Dense,CRS,Dense)	CRS	double	3000	3000	3000	0.127888	11.4006
