func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(Dense,Dense,Dense)	Dense	float	1000	1000	0.00014829	6.74352	80.9223
mm_sub(Dense,Dense,Dense)	Dense	float	2000	2000	0.00216293	1.84934	22.1921
mm_sub(Dense,Dense,Dense)	Dense	float	3000	3000	0.00482069	1.86695	22.4034
mm_sub(Dense,Dense,Dense)	Dense	float	4000	4000	0.00852176	1.87755	22.5306
mm_sub(Dense,Dense,Dense)	Dense	float	5000	5000	0.0133543	1.87206	22.4648
mm_sub(Dense,Dense,Dense)	Dense	float	6000	6000	0.0196732	1.8299	21.9588
mm_sub(Dense,Dense,Dense)	Dense	float	7000	7000	0.0268916	1.82213	21.8656
mm_sub(Dense,Dense,Dense)	Dense	float	8000	8000	0.0351271	1.82196	21.8635
mm_sub(Dense,Dense,Dense)	Dense	float	9000	9000	0.0444369	1.82281	21.8737
mm_sub(Dense,Dense,Dense)	Dense	float	10000	10000	0.0548748	1.82233	21.868
mm_sub(Dense,Dense,Dense)	Dense	double	1000	1000	0.00109418	0.913927	21.9343
mm_sub(Dense,Dense,Dense)	Dense	double	2000	2000	0.00429033	0.93233	22.3759
mm_sub(Dense,Dense,Dense)	Dense	double	3000	3000	0.00966067	0.931613	22.3587
mm_sub(Dense,Dense,Dense)	Dense	double	4000	4000	0.0174935	0.914627	21.9511
mm_sub(Dense,Dense,Dense)	Dense	double	5000	5000	0.0273977	0.912486	21.8997
mm_sub(Dense,Dense,Dense)	Dense	double	6000	6000	0.0396613	0.907685	21.7844
mm_sub(Dense,Dense,Dense)	Dense	double	7000	7000	0.0537384	0.911825	21.8838
mm_sub(Dense,Dense,Dense)	Dense	double	8000	8000	0.0702033	0.911638	21.8793
mm_sub(Dense,Dense,Dense)	Dense	double	9000	9000	0.0889711	0.910408	21.8498
mm_sub(Dense,Dense,Dense)	Dense	double	10000	10000	0.109238	0.915434	21.9704
