func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	vector	float	1000	1.34492e-05	0.074354	0.594832
tanh	vector	float	10000	2.23353e-05	0.447721	3.58177
tanh	vector	float	100000	0.000134482	0.743592	5.94874
tanh	vector	float	1000000	0.00133321	0.750071	6.00057
tanh	vector	float	10000000	0.0135505	0.737983	5.90386
tanh	vector	float	100000000	0.136181	0.734318	5.87454
tanh	vector	double	1000	1.20593e-05	0.0829236	1.32678
tanh	vector	double	10000	2.00911e-05	0.497733	7.96373
tanh	vector	double	100000	0.000136082	0.734852	11.7576
tanh	vector	double	1000000	0.0012288	0.813803	13.0209
tanh	vector	double	10000000	0.0119605	0.836087	13.3774
tanh	vector	double	100000000	0.120742	0.828209	13.2513
