func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(CRS,CRS,CRS)	CRS	float	10000	10000	0.000863449	1.8762	11.2572
mm_sub(CRS,CRS,CRS)	CRS	float	20000	20000	0.00175322	1.84803	11.0882
mm_sub(CRS,CRS,CRS)	CRS	float	30000	30000	0.00261832	1.85615	11.1369
mm_sub(CRS,CRS,CRS)	CRS	float	40000	40000	0.00347374	1.86543	11.1926
mm_sub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00434891	1.86254	11.1752
mm_sub(CRS,CRS,CRS)	CRS	float	60000	60000	0.00521332	1.86446	11.1867
mm_sub(CRS,CRS,CRS)	CRS	float	70000	70000	0.00623311	1.81932	10.9159
mm_sub(CRS,CRS,CRS)	CRS	float	80000	80000	0.00712065	1.82006	10.9203
mm_sub(CRS,CRS,CRS)	CRS	float	90000	90000	0.00803608	1.81432	10.8859
mm_sub(CRS,CRS,CRS)	CRS	float	100000	100000	0.00895398	1.80925	10.8555
mm_sub(CRS,CRS,CRS)	CRS	double	10000	10000	0.00174043	0.930803	11.1696
mm_sub(CRS,CRS,CRS)	CRS	double	20000	20000	0.00346365	0.935429	11.2251
mm_sub(CRS,CRS,CRS)	CRS	double	30000	30000	0.00524332	0.926893	11.1227
mm_sub(CRS,CRS,CRS)	CRS	double	40000	40000	0.00692455	0.935801	11.2296
mm_sub(CRS,CRS,CRS)	CRS	double	50000	50000	0.00887989	0.912173	10.9461
mm_sub(CRS,CRS,CRS)	CRS	double	60000	60000	0.0107528	0.90395	10.8474
mm_sub(CRS,CRS,CRS)	CRS	double	70000	70000	0.0125147	0.906136	10.8736
mm_sub(CRS,CRS,CRS)	CRS	double	80000	80000	0.0143067	0.905869	10.8704
mm_sub(CRS,CRS,CRS)	CRS	double	90000	90000	0.0160826	0.906569	10.8788
mm_sub(CRS,CRS,CRS)	CRS	double	100000	100000	0.0178871	0.905679	10.8681
