func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	float	1000	2.63e-07	7.60456	30.4183	
dot	float	10000	6.1395e-06	3.25759	13.0304	
dot	float	100000	0.000960837	0.208152	0.832608	
dot	float	1000000	2.73931e-05	73.0111	292.044	
dot	float	10000000	0.00705585	2.83453	11.3381	
dot	float	100000000	0.0164078	12.1893	48.7573	
dot	double	1000	8.007e-07	2.49781	19.9825	
dot	double	10000	7.443e-06	2.68709	21.4967	
dot	double	100000	1.08282e-05	18.4703	147.762	
dot	double	1000000	4.76349e-05	41.986	335.888	
dot	double	10000000	0.0155762	1.28401	10.2721	
dot	double	100000000	0.0636012	3.14459	25.1567	
