func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,CRS,Dense)	CRS	float	1000	1000	1000	0.0363591	4.45556
matmul(Dense,CRS,Dense)	CRS	float	1500	1500	1500	0.0517511	7.04332
matmul(Dense,CRS,Dense)	CRS	float	2000	2000	2000	0.102791	6.30407
matmul(Dense,CRS,Dense)	CRS	float	2500	2500	2500	0.135053	7.49706
matmul(Dense,CRS,Dense)	CRS	float	3000	3000	3000	0.168617	8.64684
matmul(Dense,CRS,Dense)	CRS	double	1000	1000	1000	0.0360594	4.49259
matmul(Dense,CRS,Dense)	CRS	double	1500	1500	1500	0.0589507	6.18313
matmul(Dense,CRS,Dense)	CRS	double	2000	2000	2000	0.0840731	7.70758
matmul(Dense,CRS,Dense)	CRS	double	2500	2500	2500	0.112906	8.9676
matmul(Dense,CRS,Dense)	CRS	double	3000	3000	3000	0.143833	10.1367
